talisman_id,skill_id,skill1_min,skill1_max,skill2_min,skill2_max,source
5,41,0,0,-5,8,mhxx-romfs-native-amulet-skill-table
5,42,1,6,-10,4,mhxx-romfs-native-amulet-skill-table
5,43,1,6,-3,3,mhxx-romfs-native-amulet-skill-table
5,44,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,45,1,6,-3,4,mhxx-romfs-native-amulet-skill-table
5,46,1,5,-3,3,mhxx-romfs-native-amulet-skill-table
5,47,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,48,1,5,-3,3,mhxx-romfs-native-amulet-skill-table
5,49,1,5,-3,3,mhxx-romfs-native-amulet-skill-table
5,50,1,5,-3,3,mhxx-romfs-native-amulet-skill-table
5,51,1,5,-3,3,mhxx-romfs-native-amulet-skill-table
5,52,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,53,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,54,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,55,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,56,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,57,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,58,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,59,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,60,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,61,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,62,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,63,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,64,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,65,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
5,66,1,3,-5,5,mhxx-romfs-native-amulet-skill-table
5,67,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
5,68,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,69,1,5,-5,5,mhxx-romfs-native-amulet-skill-table
5,70,0,0,-10,10,mhxx-romfs-native-amulet-skill-table
5,71,1,5,-3,3,mhxx-romfs-native-amulet-skill-table
5,72,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
5,73,1,5,0,0,mhxx-romfs-native-amulet-skill-table
5,74,1,5,0,0,mhxx-romfs-native-amulet-skill-table
5,75,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
5,76,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,77,1,5,-3,3,mhxx-romfs-native-amulet-skill-table
5,78,1,5,-3,3,mhxx-romfs-native-amulet-skill-table
5,79,1,6,-3,4,mhxx-romfs-native-amulet-skill-table
5,80,1,6,-3,4,mhxx-romfs-native-amulet-skill-table
5,81,0,0,-5,5,mhxx-romfs-native-amulet-skill-table
5,82,1,6,-3,4,mhxx-romfs-native-amulet-skill-table
5,83,1,6,-3,4,mhxx-romfs-native-amulet-skill-table
5,84,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
5,85,1,6,-3,4,mhxx-romfs-native-amulet-skill-table
5,86,1,6,-3,4,mhxx-romfs-native-amulet-skill-table
5,87,1,6,-3,4,mhxx-romfs-native-amulet-skill-table
5,88,1,6,-3,4,mhxx-romfs-native-amulet-skill-table
5,89,0,0,-10,10,mhxx-romfs-native-amulet-skill-table
5,90,0,0,-10,10,mhxx-romfs-native-amulet-skill-table
5,91,1,5,-3,3,mhxx-romfs-native-amulet-skill-table
5,92,0,0,-10,10,mhxx-romfs-native-amulet-skill-table
5,93,1,6,-3,4,mhxx-romfs-native-amulet-skill-table
5,94,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
5,95,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
5,96,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
5,97,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,98,1,6,-3,4,mhxx-romfs-native-amulet-skill-table
5,99,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,100,1,5,-5,5,mhxx-romfs-native-amulet-skill-table
5,101,1,5,-5,5,mhxx-romfs-native-amulet-skill-table
5,102,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
5,103,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,104,1,7,-10,10,mhxx-romfs-native-amulet-skill-table
5,105,1,7,-10,10,mhxx-romfs-native-amulet-skill-table
5,106,0,0,-5,5,mhxx-romfs-native-amulet-skill-table
5,107,1,5,-5,5,mhxx-romfs-native-amulet-skill-table
5,108,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
5,109,1,5,-5,5,mhxx-romfs-native-amulet-skill-table
5,110,1,6,-3,3,mhxx-romfs-native-amulet-skill-table
5,111,0,0,-10,12,mhxx-romfs-native-amulet-skill-table
5,112,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,113,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,114,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,115,1,7,-10,9,mhxx-romfs-native-amulet-skill-table
5,116,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
5,117,1,6,-3,4,mhxx-romfs-native-amulet-skill-table
5,118,0,0,-10,12,mhxx-romfs-native-amulet-skill-table
5,119,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,120,0,0,-10,12,mhxx-romfs-native-amulet-skill-table
5,121,0,0,-10,10,mhxx-romfs-native-amulet-skill-table
5,122,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,123,1,5,-3,3,mhxx-romfs-native-amulet-skill-table
5,124,1,5,-5,5,mhxx-romfs-native-amulet-skill-table
5,125,1,5,-5,5,mhxx-romfs-native-amulet-skill-table
5,126,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
5,127,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,128,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,129,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,130,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,131,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,132,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,133,1,7,-8,10,mhxx-romfs-native-amulet-skill-table
5,134,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,135,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
5,136,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
5,137,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
5,138,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,139,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,140,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,141,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,142,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,143,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,144,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
5,145,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
5,146,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
5,147,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
5,148,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
5,149,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
5,150,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
5,151,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
5,152,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
5,153,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
5,154,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
5,155,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
5,156,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
5,157,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
5,158,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
5,159,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
5,160,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
5,161,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
5,162,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,163,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,164,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,165,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,166,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,167,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,168,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,169,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,170,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,171,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,172,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,173,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,174,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,175,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,176,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,177,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,178,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,179,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,180,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,181,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,182,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,183,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,184,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,185,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,186,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,187,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,188,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,189,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,190,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,191,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,192,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,193,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,194,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,195,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,196,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,197,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,198,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,199,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,200,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,201,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,202,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,203,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,204,0,0,0,0,mhxx-romfs-native-amulet-skill-table
5,205,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,0,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,1,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,2,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,3,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,4,0,0,-10,13,mhxx-romfs-native-amulet-skill-table
6,5,1,5,-3,3,mhxx-romfs-native-amulet-skill-table
6,6,1,5,-10,3,mhxx-romfs-native-amulet-skill-table
6,7,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,8,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,9,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,10,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,11,1,5,0,0,mhxx-romfs-native-amulet-skill-table
6,12,1,5,0,0,mhxx-romfs-native-amulet-skill-table
6,13,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,14,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,15,1,5,0,0,mhxx-romfs-native-amulet-skill-table
6,16,1,8,0,0,mhxx-romfs-native-amulet-skill-table
6,17,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,18,0,0,-10,10,mhxx-romfs-native-amulet-skill-table
6,19,0,0,-10,10,mhxx-romfs-native-amulet-skill-table
6,20,0,0,-10,13,mhxx-romfs-native-amulet-skill-table
6,21,0,0,-10,13,mhxx-romfs-native-amulet-skill-table
6,22,0,0,-10,13,mhxx-romfs-native-amulet-skill-table
6,23,0,0,-10,13,mhxx-romfs-native-amulet-skill-table
6,24,0,0,-10,13,mhxx-romfs-native-amulet-skill-table
6,25,0,0,-10,13,mhxx-romfs-native-amulet-skill-table
6,26,1,5,-3,3,mhxx-romfs-native-amulet-skill-table
6,27,1,7,-10,13,mhxx-romfs-native-amulet-skill-table
6,28,1,7,-10,13,mhxx-romfs-native-amulet-skill-table
6,29,1,7,-10,13,mhxx-romfs-native-amulet-skill-table
6,30,1,7,-10,13,mhxx-romfs-native-amulet-skill-table
6,31,1,7,-10,13,mhxx-romfs-native-amulet-skill-table
6,32,1,5,0,0,mhxx-romfs-native-amulet-skill-table
6,33,1,6,-10,4,mhxx-romfs-native-amulet-skill-table
6,34,0,0,-10,8,mhxx-romfs-native-amulet-skill-table
6,35,0,0,-5,5,mhxx-romfs-native-amulet-skill-table
6,36,1,5,-3,3,mhxx-romfs-native-amulet-skill-table
6,37,1,5,-3,3,mhxx-romfs-native-amulet-skill-table
6,38,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
6,39,1,6,0,0,mhxx-romfs-native-amulet-skill-table
6,40,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
6,41,0,0,-5,8,mhxx-romfs-native-amulet-skill-table
6,42,1,6,-10,4,mhxx-romfs-native-amulet-skill-table
6,43,1,6,-3,3,mhxx-romfs-native-amulet-skill-table
6,44,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,45,1,6,-3,4,mhxx-romfs-native-amulet-skill-table
6,46,1,5,-3,3,mhxx-romfs-native-amulet-skill-table
6,47,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,48,1,5,-3,3,mhxx-romfs-native-amulet-skill-table
6,49,1,5,-3,3,mhxx-romfs-native-amulet-skill-table
6,50,1,5,-3,3,mhxx-romfs-native-amulet-skill-table
6,51,1,5,-3,3,mhxx-romfs-native-amulet-skill-table
6,52,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,53,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,54,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,55,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,56,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,57,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,58,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,59,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,60,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,61,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,62,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,63,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,64,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,65,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
6,66,1,3,-5,5,mhxx-romfs-native-amulet-skill-table
6,67,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
6,68,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,69,1,5,-5,5,mhxx-romfs-native-amulet-skill-table
6,70,0,0,-10,10,mhxx-romfs-native-amulet-skill-table
6,71,1,5,-3,3,mhxx-romfs-native-amulet-skill-table
6,72,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
6,73,1,5,0,0,mhxx-romfs-native-amulet-skill-table
6,74,1,5,0,0,mhxx-romfs-native-amulet-skill-table
6,75,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
6,76,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,77,1,5,-3,3,mhxx-romfs-native-amulet-skill-table
6,78,1,5,-3,3,mhxx-romfs-native-amulet-skill-table
6,79,1,6,-3,4,mhxx-romfs-native-amulet-skill-table
6,80,1,6,-3,4,mhxx-romfs-native-amulet-skill-table
6,81,0,0,-5,5,mhxx-romfs-native-amulet-skill-table
6,82,1,6,-3,4,mhxx-romfs-native-amulet-skill-table
6,83,1,6,-3,4,mhxx-romfs-native-amulet-skill-table
6,84,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
6,85,1,6,-3,4,mhxx-romfs-native-amulet-skill-table
6,86,1,6,-3,4,mhxx-romfs-native-amulet-skill-table
6,87,1,6,-3,4,mhxx-romfs-native-amulet-skill-table
6,88,1,6,-3,4,mhxx-romfs-native-amulet-skill-table
6,89,0,0,-10,10,mhxx-romfs-native-amulet-skill-table
6,90,0,0,-10,10,mhxx-romfs-native-amulet-skill-table
6,91,1,5,-3,3,mhxx-romfs-native-amulet-skill-table
6,92,0,0,-10,10,mhxx-romfs-native-amulet-skill-table
6,93,1,6,-3,4,mhxx-romfs-native-amulet-skill-table
6,94,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
6,95,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
6,96,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
6,97,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,98,1,6,-3,4,mhxx-romfs-native-amulet-skill-table
6,99,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,100,1,5,-5,5,mhxx-romfs-native-amulet-skill-table
6,101,1,5,-5,5,mhxx-romfs-native-amulet-skill-table
6,102,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
6,103,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,104,1,7,-10,10,mhxx-romfs-native-amulet-skill-table
6,105,1,7,-10,10,mhxx-romfs-native-amulet-skill-table
6,106,0,0,-5,5,mhxx-romfs-native-amulet-skill-table
6,107,1,5,-5,5,mhxx-romfs-native-amulet-skill-table
6,108,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
6,109,1,5,-5,5,mhxx-romfs-native-amulet-skill-table
6,110,1,6,-3,3,mhxx-romfs-native-amulet-skill-table
6,111,0,0,-10,12,mhxx-romfs-native-amulet-skill-table
6,112,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,113,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,114,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,115,1,7,-10,9,mhxx-romfs-native-amulet-skill-table
6,116,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
6,117,1,6,-3,4,mhxx-romfs-native-amulet-skill-table
6,118,0,0,-10,12,mhxx-romfs-native-amulet-skill-table
6,119,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,120,0,0,-10,12,mhxx-romfs-native-amulet-skill-table
6,121,0,0,-10,10,mhxx-romfs-native-amulet-skill-table
6,122,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,123,1,5,-3,3,mhxx-romfs-native-amulet-skill-table
6,124,1,5,-5,5,mhxx-romfs-native-amulet-skill-table
6,125,1,5,-5,5,mhxx-romfs-native-amulet-skill-table
6,126,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
6,127,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,128,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,129,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,130,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,131,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,132,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,133,1,7,-8,10,mhxx-romfs-native-amulet-skill-table
6,134,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,135,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
6,136,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
6,137,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
6,138,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,139,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,140,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,141,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,142,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,143,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,144,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
6,145,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
6,146,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
6,147,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
6,148,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
6,149,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
6,150,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
6,151,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
6,152,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
6,153,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
6,154,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
6,155,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
6,156,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
6,157,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
6,158,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
6,159,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
6,160,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
6,161,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
6,162,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,163,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,164,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,165,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,166,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,167,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,168,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,169,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,170,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,171,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,172,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,173,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,174,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,175,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,176,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,177,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,178,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,179,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,180,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,181,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,182,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,183,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,184,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,185,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,186,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,187,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,188,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,189,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,190,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,191,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,192,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,193,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,194,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,195,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,196,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,197,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,198,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,199,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,200,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,201,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,202,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,203,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,204,0,0,0,0,mhxx-romfs-native-amulet-skill-table
6,205,0,0,0,0,mhxx-romfs-native-amulet-skill-table
7,0,0,0,0,0,mhxx-romfs-native-amulet-skill-table
7,1,0,0,0,0,mhxx-romfs-native-amulet-skill-table
7,2,0,0,0,0,mhxx-romfs-native-amulet-skill-table
7,3,0,0,0,0,mhxx-romfs-native-amulet-skill-table
7,4,0,0,-10,13,mhxx-romfs-native-amulet-skill-table
7,5,1,5,-3,3,mhxx-romfs-native-amulet-skill-table
7,6,1,5,-10,3,mhxx-romfs-native-amulet-skill-table
7,7,0,0,0,0,mhxx-romfs-native-amulet-skill-table
7,8,0,0,0,0,mhxx-romfs-native-amulet-skill-table
7,9,0,0,0,0,mhxx-romfs-native-amulet-skill-table
7,10,0,0,0,0,mhxx-romfs-native-amulet-skill-table
7,11,1,5,0,0,mhxx-romfs-native-amulet-skill-table
7,12,1,5,0,0,mhxx-romfs-native-amulet-skill-table
7,13,0,0,0,0,mhxx-romfs-native-amulet-skill-table
7,14,0,0,0,0,mhxx-romfs-native-amulet-skill-table
7,15,1,5,0,0,mhxx-romfs-native-amulet-skill-table
7,16,1,8,0,0,mhxx-romfs-native-amulet-skill-table
7,17,0,0,0,0,mhxx-romfs-native-amulet-skill-table
7,18,0,0,-10,10,mhxx-romfs-native-amulet-skill-table
7,19,0,0,-10,10,mhxx-romfs-native-amulet-skill-table
7,20,0,0,-10,13,mhxx-romfs-native-amulet-skill-table
7,21,0,0,-10,13,mhxx-romfs-native-amulet-skill-table
7,22,0,0,-10,13,mhxx-romfs-native-amulet-skill-table
7,23,0,0,-10,13,mhxx-romfs-native-amulet-skill-table
7,24,0,0,-10,13,mhxx-romfs-native-amulet-skill-table
7,25,0,0,-10,13,mhxx-romfs-native-amulet-skill-table
7,26,1,5,-3,3,mhxx-romfs-native-amulet-skill-table
7,27,1,7,-10,13,mhxx-romfs-native-amulet-skill-table
7,28,1,7,-10,13,mhxx-romfs-native-amulet-skill-table
7,29,1,7,-10,13,mhxx-romfs-native-amulet-skill-table
7,30,1,7,-10,13,mhxx-romfs-native-amulet-skill-table
7,31,1,7,-10,13,mhxx-romfs-native-amulet-skill-table
7,32,1,5,0,0,mhxx-romfs-native-amulet-skill-table
7,33,1,6,-10,4,mhxx-romfs-native-amulet-skill-table
7,34,0,0,-10,8,mhxx-romfs-native-amulet-skill-table
7,35,0,0,-5,5,mhxx-romfs-native-amulet-skill-table
7,36,1,5,-3,3,mhxx-romfs-native-amulet-skill-table
7,37,1,5,-3,3,mhxx-romfs-native-amulet-skill-table
7,38,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
7,39,1,6,0,0,mhxx-romfs-native-amulet-skill-table
7,40,0,0,-3,3,mhxx-romfs-native-amulet-skill-table
7,41,0,0,-5,8,mhxx-romfs-native-amulet-skill-table
7,42,1,6,-10,4,mhxx-romfs-native-amulet-skill-table
7,43,1,6,-3,3,mhxx-romfs-native-amulet-skill-table
7,44,0,0,0,0,mhxx-romfs-native-amulet-skill-table
7,45,1,6,-3,4,mhxx-romfs-native-amulet-skill-table
7,46,1,5,-3,3,mhxx-romfs-native-amulet-skill-table
7,47,0,0,0,0,mhxx-romfs-native-amulet-skill-table
7,48,1,5,-3,3,mhxx-romfs-native-amulet-skill-table
7,49,1,5,-3,3,mhxx-romfs-native-amulet-skill-table
7,50,1,5,-3,3,mhxx-romfs-native-amulet-skill-table
7,51,1,5,-3,3,mhxx-romfs-native-amulet-skill-table
7,52,0,0,0,0,mhxx-romfs-native-amulet-skill-table
7,53,0,0,0,0,mhxx-romfs-native-amulet-skill-table
7,54,0,0,0,0,mhxx-romfs-native-amulet-skill-table
7,55,0,0,0,0,mhxx-romfs-native-amulet-skill-table
7,56,0,0,0,0,mhxx-romfs-native-amulet-skill-table
7,57,0,0,0,0,mhxx-romfs-native-amulet-skill-table
